#{"t_start": 1735094047.6079736, "env_id": "GraspEnv_v3"}
r,l,t
-1.047682,3,543.12028
-5.566698,9,543.123802
-0.944093,4,543.125906
0.973067,1,543.515693
0.003991,2,543.517254
-6.95561,9,543.520958
-5.470831,9,543.524482
-0.052891,3,543.526516
0.898397,1,543.527687
-8.616257,9,543.531118
0.945991,1,543.532333
-5.313553,9,543.536269
-0.95576,5,543.53863
-8.187367,9,543.922006
-4.175057,9,543.925536
-1.98154,7,543.928562
-7.283592,9,543.932329
-1.028227,3,543.934132
0.233944,2,543.935725
-8.4216,9,543.939263
-7.14705,9,543.942993
-6.590713,9,543.946483
-0.875857,3,543.948297
-5.959233,9,544.323685
-6.967531,9,544.327219
-0.413162,4,544.329312
-2.579001,6,544.332093
-5.997824,9,544.335534
-6.591055,9,544.338992
0.002876,2,544.340442
-5.221582,9,544.343939
-0.882182,5,544.34628
-2.088461,6,544.348921
-3.042229,7,544.730157
-5.924003,9,544.73368
-6.093559,9,544.737491
-0.014306,2,544.738997
-0.995275,3,544.740792
0.638328,2,544.742282
-3.408297,9,544.745806
0.811931,1,544.747031
-2.920786,7,544.750005
-3.939045,9,544.753898
-1.353841,6,545.138935
-6.113709,9,545.142456
-7.54429,9,545.145982
-1.221777,4,545.14809
-4.495601,9,545.151605
-3.961915,9,545.155088
-2.805056,6,545.157726
0.971165,1,545.1589
0.23258,2,545.160398
0.950789,1,545.161564
0.976564,1,545.544481
-5.649743,9,545.547991
0.866426,1,545.54917
-0.940059,7,545.552103
0.098829,2,545.553571
-7.853302,9,545.557016
-7.578875,9,545.560365
-5.132622,9,545.56375
0.422914,2,545.565172
-2.257562,6,545.567683
0.018116,2,545.945299
-0.219999,3,545.947064
-4.299709,9,545.950609
-5.147036,9,545.954075
-1.637062,5,545.956423
-1.055167,3,545.958217
0.424605,2,545.95969
-1.767851,5,545.962063
0.760196,2,545.963531
-1.570713,4,545.965541
-0.084954,3,546.354533
0.363096,2,546.35604
-0.577623,3,546.357817
-3.299159,7,546.360969
0.452525,2,546.362461
-0.08923,2,546.364199
-0.379711,3,546.365996
-7.501502,9,546.36985
-3.010481,6,546.372521
-0.427018,3,546.374311
-0.105446,3,546.750438
-0.763753,4,546.75252
0.832294,1,546.753696
-0.619758,3,546.755487
-0.015044,2,546.756974
-6.052115,9,546.760474
-6.977126,9,546.763988
-0.978732,4,546.766097
-5.295194,9,546.769598
-3.552048,9,546.773143
0.277661,2,547.154134
-6.28136,9,547.157702
-7.898316,9,547.161441
0.356527,2,547.163116
0.89181,1,547.164299
0.064003,2,547.165792
-1.055244,3,547.167592
0.928284,1,547.169104
-0.08158,3,547.170932
-1.646937,4,547.173005
-5.765999,9,547.544455
-5.441182,9,547.548998
0.856047,1,547.550174
-0.068121,2,547.551862
-4.783129,9,547.555525
-7.64882,9,547.559073
-1.468337,6,547.561784
-7.085926,9,547.565244
0.985505,1,547.566416
-5.79744,9,547.570349
-1.269492,5,547.949453
-2.212047,6,547.952204
-5.589594,9,547.955749
-3.231546,7,547.958719
-1.014291,6,547.961537
-5.183762,9,547.965284
-5.962786,9,547.969374
-1.070706,3,547.971205
0.485604,2,547.972715
-0.916675,5,547.975124
-5.321183,9,548.343682
-0.91716,5,548.346042
-7.857103,9,548.349577
-8.636621,9,548.353317
0.622145,2,548.354809
-0.126051,3,548.356586
-0.566984,4,548.35866
-1.468827,6,548.361622
-1.912894,6,548.36432
-5.01728,9,548.367745
-2.316671,5,548.74157
-4.353328,9,548.745085
-1.970355,7,548.748023
-1.210275,4,548.750088
-2.080735,5,548.752428
-4.404453,9,548.755901
-6.794347,9,548.759361
-1.135232,3,548.761154
-1.271536,5,548.763524
-6.82715,9,548.766979
-3.100451,8,549.142596
-5.625961,9,549.146058
-3.903113,7,549.148894
-0.090227,2,549.1503
0.95656,1,549.151417
-4.490979,9,549.154749
-7.486823,9,549.158132
-1.318756,5,549.160414
0.927121,1,549.161574
-6.137767,9,549.164953
-4.720402,9,549.529309
-8.536955,9,549.533055
-5.727607,9,549.536564
-1.662492,6,549.539212
0.213589,2,549.540716
-6.526945,9,549.544363
-6.05555,9,549.54821
0.940058,1,549.549386
-0.800902,3,549.551167
0.965987,1,549.552578
-4.517692,9,549.922909
-0.691689,4,549.924972
-3.4516,8,549.928192
0.921052,1,549.929369
-0.773059,4,549.93147
-5.922569,9,549.934949
-3.537619,6,549.937573
0.064564,2,549.939015
-4.837769,9,549.942329
-1.521105,5,549.944604
-0.100093,2,550.330425
-4.871274,9,550.333907
-5.969153,9,550.337401
-1.136344,4,550.339438
-7.57418,9,550.342929
0.875834,1,550.344092
0.001986,2,550.345586
-1.327789,4,550.347646
-6.858728,9,550.351173
-6.227363,9,550.354979
-7.395888,9,550.734847
-1.553917,4,550.736932
-5.13436,9,550.740436
-2.811928,6,550.743072
-0.016484,2,550.744626
0.314111,2,550.746074
-0.382933,3,550.747875
-7.568339,9,550.751371
-0.328342,3,550.753069
0.309445,2,550.754464
-6.727448,9,551.146579
-5.712555,9,551.150123
-1.351832,6,551.152743
-1.855326,5,551.155103
-4.246518,9,551.158607
-4.413156,8,551.161872
0.818441,1,551.163043
-1.52948,4,551.165082
-5.48869,9,551.168571
-0.601413,4,551.170654
-1.787447,4,551.572217
-0.142478,3,551.574044
-5.714295,9,551.577699
-5.486335,9,551.581239
-5.050776,9,551.584738
-3.225486,8,551.588034
-2.155434,5,551.590419
-6.897533,9,551.593994
-0.875935,3,551.595793
-1.876592,6,551.598486
-1.404591,6,551.971133
-4.95637,9,551.974676
-5.252656,9,551.978711
-0.61786,3,551.980531
0.205634,2,551.982013
-0.241907,3,551.983785
0.031249,2,551.985371
0.965606,1,551.986629
0.149984,3,551.988391
-0.0243,3,551.990187
0.836451,1,552.369396
-5.214415,9,552.372936
-0.791117,4,552.375064
-7.585649,9,552.378827
-0.38756,3,552.380598
-7.964799,9,552.384082
-0.052513,3,552.38635
0.811286,1,552.387501
-6.681049,9,552.390938
-1.768727,4,552.393012
-2.275333,7,552.776172
-0.570505,3,552.778093
-8.915514,9,552.7818
-3.922171,9,552.785424
-0.487878,3,552.787296
-5.463222,9,552.790804
0.539261,2,552.792303
-7.021167,9,552.796121
-7.520426,9,552.799654
-4.106282,9,552.803587
0.856705,1,553.184135
-0.182566,3,553.185974
-2.297426,6,553.188565
0.501715,2,553.19007
0.840386,1,553.191237
-6.80766,9,553.194747
0.117128,2,553.196197
-1.11428,5,553.198558
-1.008672,3,553.200324
0.832638,1,553.201516
-1.26052,6,553.598375
-6.980243,9,553.601902
0.999007,1,553.603238
0.012837,2,553.604748
-0.016471,2,553.60624
-6.074902,9,553.609816
-0.536668,4,553.611983
-6.660738,9,553.615512
-3.260902,6,553.618183
-0.742672,3,553.620321
-1.896244,7,553.99489
-7.389472,9,553.998455
-1.017171,3,554.000239
-0.050124,2,554.00172
-4.104621,9,554.005232
-1.885705,5,554.007619
-1.036496,4,554.009685
0.311646,2,554.011184
-6.202087,9,554.014681
-0.565186,3,554.016452
-1.010036,3,554.394802
-5.122391,9,554.39853
0.992015,1,554.399691
-1.517602,6,554.402551
0.967956,1,554.403771
-0.43021,4,554.405882
-1.813607,6,554.40861
-6.764162,9,554.412404
-7.353389,9,554.415992
-1.033113,5,554.418341
-1.434631,4,554.789952
-6.771713,9,554.793479
-0.211895,3,554.795306
-1.104471,3,554.797047
0.950486,1,554.798203
-1.908757,5,554.800542
-5.026864,8,554.803766
0.829286,1,554.804947
0.146373,2,554.806426
-5.201757,9,554.809907
-0.940621,4,555.190755
-3.048403,8,555.194279
-0.208229,3,555.196066
-6.089287,9,555.199635
0.147037,2,555.201121
-6.582286,9,555.20487
0.526207,2,555.206359
-2.460694,6,555.209017
-0.143596,4,555.211296
-5.393629,9,555.214853
-5.487401,9,555.598801
-6.670375,9,555.602328
0.145739,2,555.603777
-6.652564,9,555.607279
0.97962,1,555.608456
0.985794,1,555.609624
-4.862126,9,555.613125
0.972041,1,555.614305
0.177196,2,555.615783
-1.003953,5,555.618161
0.941424,1,555.999085
-7.902414,9,556.002593
-6.745755,9,556.006143
-1.109498,3,556.007896
-6.298328,9,556.011356
-4.182505,9,556.014911
-0.255189,4,556.016958
-5.761018,9,556.020402
-3.728404,8,556.023595
-7.864316,9,556.026946
-0.172206,2,556.416203
-8.018018,9,556.420329
0.85542,1,556.421516
0.935352,1,556.422677
-5.903029,9,556.426142
0.839702,1,556.427391
-2.684625,5,556.429721
-4.328555,8,556.432946
-2.237632,9,556.436321
-5.077823,9,556.439688
-7.436617,9,556.811885
-1.447077,6,556.814708
-0.443361,3,556.816522
-0.091073,3,556.818456
-0.606546,3,556.820304
-5.458269,9,556.823821
-1.460735,4,556.825898
-5.821346,9,556.829559
-0.901059,5,556.831907
-4.630514,8,556.835364
-3.371575,8,557.211063
-8.180387,9,557.214672
-1.718169,6,557.217356
-1.733937,4,557.21942
-7.000317,9,557.222953
-4.232327,9,557.226485
-5.514112,9,557.23033
-1.549239,5,557.232685
0.110978,3,557.234516
0.621949,2,557.236246
-5.357392,9,557.620892
-2.57963,7,557.623816
-5.050914,7,557.626791
-2.829548,7,557.629771
0.925123,1,557.630975
0.827943,1,557.632148
-5.336431,9,557.636005
-0.153399,3,557.637859
-0.088221,3,557.63964
-0.570136,3,557.641427
0.927285,1,558.033834
-1.36642,4,558.035915
0.818966,1,558.0371
0.689957,2,558.038593
0.184819,2,558.040114
-0.137995,2,558.041606
0.178163,2,558.043088
0.814538,1,558.044274
0.904998,1,558.045471
-5.476941,9,558.048978
-4.674167,9,558.437592
-1.160932,5,558.439954
-0.066344,2,558.441463
-0.743497,3,558.443215
-0.796566,3,558.44501
-2.692398,6,558.447667
0.530601,2,558.449139
-2.326689,7,558.452076
-6.593864,9,558.455577
-7.035017,9,558.459059
-6.921328,9,558.847888
-5.97895,9,558.85141
0.901111,1,558.852699
-6.452374,9,558.856377
-6.626054,9,558.859897
-3.973098,9,558.8635
-8.244333,9,558.866958
-7.150258,9,558.871406
-4.268051,9,558.874894
0.20507,2,558.876399
-5.937296,9,559.263011
0.100091,3,559.264978
0.814021,1,559.266163
-5.037329,9,559.269745
-7.798845,9,559.273362
0.25805,2,559.274804
-4.041679,9,559.278659
-4.749466,9,559.282306
-5.628846,9,559.286308
0.8278,1,559.287484
-0.622171,3,559.696764
-6.805645,9,559.700284
-5.799407,9,559.703796
0.873826,1,559.704966
-5.264116,9,559.70843
-0.994546,4,559.710485
-4.438408,9,559.714714
-5.495499,9,559.718281
0.858954,1,559.719402
0.059006,2,559.720823
-1.05098,3,560.100482
-7.183414,9,560.104043
-5.487545,9,560.107589
0.822193,1,560.108764
-7.012176,9,560.112479
-4.362217,9,560.116089
0.767339,2,560.117622
-1.455359,4,560.120062
-1.598376,4,560.122159
-5.675374,9,560.125752
-1.265732,7,560.50704
-6.709458,9,560.510583
-3.539576,8,560.513892
-4.263486,9,560.517357
0.071984,2,560.519251
-4.079319,9,560.522787
-5.489162,9,560.526281
-1.70318,5,560.528652
-0.841833,5,560.53101
-1.464504,5,560.533375
-3.830142,9,560.904819
-8.370894,9,560.908371
0.253758,3,560.910172
-1.096586,3,560.912033
-1.342964,6,560.914648
0.850026,1,560.915825
-4.694505,9,560.919776
-1.808642,5,560.922124
-6.003767,9,560.92565
-1.652707,5,560.928017
-0.009482,2,561.315822
-2.654722,7,561.318906
0.272281,2,561.320405
-5.89412,9,561.323859
-0.111004,3,561.325643
-7.8506,9,561.32919
0.932722,1,561.330364
-4.763836,8,561.333547
-1.471406,7,561.33644
-1.155229,3,561.338213
-5.76699,9,561.718002
-3.184352,9,561.721938
-1.620483,5,561.724363
0.817377,1,561.725547
-1.692122,5,561.728011
-8.844112,9,561.731436
-5.768052,9,561.73492
0.393219,2,561.736382
-1.303936,6,561.738995
-6.187024,9,561.742507
-7.252957,9,562.135975
-1.703812,5,562.138345
-7.396867,9,562.14193
-2.25778,5,562.144319
-1.166155,5,562.147016
-7.593532,9,562.150557
-0.997944,3,562.152651
-1.695279,4,562.154845
-6.571422,9,562.158432
-3.16633,9,562.162254
0.173697,2,562.546063
-1.123946,3,562.547834
-6.549856,9,562.5513
-0.755781,3,562.553046
-2.99108,6,562.555651
-1.960882,5,562.558014
-8.06269,9,562.561517
-2.218295,6,562.564158
0.294721,2,562.56565
-8.926807,9,562.569101
-2.933701,6,562.942079
-0.092089,3,562.943861
-1.520088,6,562.946498
0.571837,2,562.947972
-1.607091,5,562.95032
0.271567,2,562.951785
-1.378263,4,562.953856
0.436183,2,562.955317
-0.463773,3,562.957108
-6.038117,9,562.960596
-1.007323,3,563.329116
0.619599,2,563.33061
-3.510451,8,563.333868
-0.688094,5,563.336725
-3.191145,9,563.340252
-4.217969,9,563.343777
-0.384938,3,563.345647
-4.385158,9,563.349097
-2.447209,5,563.351478
0.882275,1,563.352775
-6.898659,9,563.764664
0.295912,2,563.766175
-0.201132,3,563.76797
-7.290315,9,563.771513
-5.531861,9,563.77508
-7.043406,9,563.779014
0.865718,1,563.780204
-0.522797,4,563.782307
-5.477281,9,563.786182
-6.162723,9,563.789765
-1.46509,4,564.158394
0.880201,1,564.15957
-6.574226,9,564.163577
-2.171102,8,564.166833
-6.328688,9,564.170789
-0.771496,5,564.173177
-2.155637,5,564.17557
-5.094305,9,564.179345
-0.569659,3,564.181112
-4.557257,9,564.184572
0.836146,1,564.563277
-4.649155,9,564.566823
-8.800656,9,564.570294
-5.646968,9,564.573755
-0.67387,4,564.575844
-0.127146,3,564.577656
-5.212787,9,564.581121
-6.551477,9,564.584619
-7.940066,9,564.588101
-0.903986,3,564.589887
-3.39259,9,564.960759
-5.020505,9,564.964256
-0.813592,3,564.966045
-4.521524,9,564.969493
-1.507937,4,564.971531
-1.640282,7,564.974408
-0.237614,3,564.976178
-3.633314,9,564.979546
-1.242863,6,564.982102
-1.334613,5,564.984364
-0.483031,3,565.371911
-6.387825,9,565.375415
-5.415765,9,565.378968
-0.899016,3,565.380731
-1.471024,6,565.383381
0.976218,1,565.384572
-0.757608,6,565.387189
-5.470281,9,565.390611
0.250995,2,565.392012
-1.158707,4,565.394082
-5.778813,9,565.774559
-2.298231,6,565.777465
-0.075371,2,565.779078
0.902385,1,565.780333
-0.597787,3,565.782127
0.711795,2,565.783618
0.896709,1,565.784779
-4.870252,9,565.788663
-0.033883,2,565.790145
-7.957434,9,565.793718
0.909256,1,566.17861
-0.029834,3,566.180403
-2.302419,8,566.183595
-4.943277,9,566.187347
-7.139655,9,566.190884
-1.220205,4,566.192951
-1.447659,4,566.194979
-0.793913,3,566.196743
-0.979879,3,566.198518
-5.68504,9,566.201971
0.981124,1,566.581831
-1.598575,4,566.583903
0.275675,2,566.585401
-2.181794,5,566.587725
-3.475786,9,566.591178
-6.005432,9,566.594646
-3.708834,7,566.597547
-5.26529,9,566.601063
0.906178,1,566.602242
-0.866582,3,566.603981
0.50436,2,566.977376
-1.474438,6,566.979965
-8.195104,9,566.98335
-0.215652,3,566.98511
-0.854322,4,566.987133
-5.262524,8,566.990242
-4.052646,7,566.993059
0.842543,1,566.994205
-2.64764,7,566.997083
-5.147337,9,567.000455
0.94107,1,567.389348
0.830526,1,567.390522
-1.389498,6,567.393137
-3.366535,9,567.396842
-0.167706,3,567.398632
-4.373443,9,567.402168
0.215305,2,567.403732
-2.025851,5,567.40608
-3.074966,5,567.408414
-7.557198,9,567.411932
-2.317324,7,567.81798
0.916419,1,567.819149
-6.273795,9,567.822621
-2.983286,8,567.825844
0.298272,2,567.827322
-5.301329,9,567.830843
-2.622792,6,567.833465
-3.879625,9,567.836938
-7.698386,9,567.840498
-1.454903,4,567.842565
-1.192075,5,568.219799
-8.110406,9,568.223374
-3.927949,9,568.226965
-6.393467,9,568.230862
-1.046365,3,568.232688
-8.511887,9,568.236346
-0.37257,3,568.238268
-0.041067,2,568.239748
0.903462,1,568.240919
-0.07653,2,568.242419
-1.689566,8,568.614334
-1.228318,4,568.616427
0.280241,3,568.618383
-1.274022,4,568.620556
-6.257899,9,568.624058
-5.086156,9,568.62768
-6.820996,9,568.631274
-1.342964,4,568.633379
0.833691,1,568.634524
-5.940608,9,568.638551
0.165237,2,569.000429
-4.149743,9,569.004497
-0.733135,3,569.006326
0.851136,1,569.007508
-2.646145,7,569.010403
0.832708,1,569.011595
-1.343207,4,569.013741
-1.917109,7,569.01667
-3.68418,9,569.020542
-0.41822,3,569.022311
-0.272499,3,569.404345
0.845038,1,569.40566
0.662418,2,569.407142
-2.537976,6,569.409783
-0.904149,7,569.412768
-0.430087,5,569.415128
-1.736717,6,569.417719
0.916696,1,569.418904
-4.584865,9,569.422331
-0.315684,3,569.424141
-2.070549,8,569.809972
-7.780202,9,569.81349
-5.397536,9,569.816967
-5.342675,9,569.820484
0.190814,3,569.822319
-4.161787,9,569.8259
-0.074365,2,569.827372
-0.116676,2,569.828823
-1.480091,4,569.83084
-0.711007,4,569.832876
-7.01847,9,570.206311
-3.460501,9,570.209793
-4.932717,9,570.213254
-6.383078,9,570.216708
-1.514809,6,570.219367
-0.786249,3,570.221131
-2.75776,8,570.224341
-6.923229,9,570.227857
0.925138,1,570.229057
-5.626127,9,570.232546
-5.096148,9,570.605662
0.898054,1,570.606849
0.575974,2,570.608371
-4.240668,9,570.612282
-1.600855,4,570.614377
0.931725,1,570.615549
-5.680368,9,570.619406
-3.634504,9,570.622921
0.180558,2,570.624406
-0.286566,5,570.62683
0.066897,2,571.002062
-4.770907,9,571.005618
-2.148677,8,571.008803
-4.894416,9,571.012224
-1.344575,4,571.014332
-3.219156,8,571.017519
0.065673,2,571.018986
-2.544368,7,571.021909
-7.182641,9,571.025369
-0.423277,3,571.027105
-4.971688,9,571.402019
0.196132,3,571.403884
-0.314824,4,571.405969
-0.936454,3,571.407753
-7.336746,9,571.411251
0.075452,2,571.412782
-2.180363,6,571.415448
-4.525119,9,571.418949
-0.768894,4,571.421006
-0.29506,3,571.422795
0.850468,1,571.789015
0.919968,1,571.790239
0.117134,3,571.791996
0.831154,1,571.793155
-0.633834,3,571.794932
-0.039024,2,571.796401
-5.164233,9,571.799849
-5.84941,9,571.803432
-2.348468,7,571.806366
-0.057555,2,571.807832
-5.462605,9,572.188265
-0.941256,3,572.190085
-4.170674,7,572.193014
-4.278711,9,572.196696
-6.954677,9,572.200166
-6.656732,9,572.204122
-3.223174,7,572.207027
-1.269169,4,572.209085
-2.433494,6,572.212487
0.873976,1,572.213655
-5.378544,9,572.591879
-7.817694,9,572.595398
-1.974067,7,572.598297
-4.056589,9,572.601774
0.969202,1,572.602959
-0.9777,4,572.605027
-1.106893,5,572.607381
-0.106637,2,572.608861
-5.057948,9,572.612286
-2.701091,7,572.61518
-5.472431,9,572.986684
-0.972105,3,572.988456
0.067699,3,572.990227
-3.506349,9,572.993742
-8.786724,9,572.997194
-8.813248,9,573.000638
-4.147615,9,573.004134
0.342774,2,573.005608
-7.85305,9,573.009046
0.000674,3,573.010801
-0.918426,4,573.388237
-6.215443,9,573.391811
0.042597,2,573.393287
0.93826,1,573.394458
-7.849443,9,573.398396
0.25602,2,573.399895
-4.165504,9,573.403812
-4.964267,9,573.407349
-0.013913,2,573.408829
0.954549,1,573.409982
-1.618257,4,573.791831
-6.950373,9,573.795353
-4.514766,9,573.798832
-6.521692,9,573.802331
-5.776138,9,573.805861
-1.051524,3,573.807608
-0.358276,3,573.809392
-1.779078,4,573.811468
0.96533,1,573.812655
-8.199708,9,573.816139
-4.393686,9,574.191394
-3.847196,9,574.194936
-1.843729,7,574.197923
-4.018664,9,574.201449
0.868061,1,574.202629
-0.515719,4,574.204684
0.880271,1,574.20587
-8.137608,9,574.209391
-4.562267,9,574.212865
0.856396,1,574.214025
0.976819,1,574.585693
-5.518528,9,574.589303
-3.004537,7,574.59221
-2.682198,8,574.595499
-0.029938,2,574.596977
-7.656148,9,574.600472
-4.076513,9,574.603983
-0.87499,3,574.605765
-1.610301,4,574.607862
0.832622,1,574.609022
0.893405,1,574.984114
-5.668227,9,574.987869
-6.247051,9,574.991419
-0.425296,3,574.993186
-6.815275,9,574.996763
-0.016173,2,574.998232
-1.794779,6,575.000855
-1.498089,5,575.003217
0.445109,2,575.004696
-0.592642,3,575.00646
-0.152493,3,575.376157
-5.117437,9,575.379877
-2.6652,5,575.382264
-1.326906,4,575.384299
-4.870277,7,575.387593
-2.701733,7,575.390568
0.842853,1,575.391717
-6.966209,9,575.395194
0.897285,1,575.396378
-0.204412,3,575.398174
-5.291875,9,575.781985
0.697324,2,575.783614
-0.95061,3,575.785835
-7.681935,9,575.789542
-5.077281,9,575.793068
0.882147,1,575.794287
-8.478312,9,575.798064
-6.099588,9,575.801574
0.393947,2,575.803056
-5.183953,9,575.806613
0.459886,2,576.180721
-0.785683,5,576.18307
-5.147928,9,576.186562
0.90432,1,576.187728
0.91514,1,576.188887
-4.4928,8,576.192081
-0.781034,3,576.193869
0.929622,1,576.195161
-3.039992,7,576.198209
-0.030847,2,576.199716
0.919381,1,576.588232
-8.219518,9,576.591827
-6.918864,9,576.595367
0.375366,2,576.596934
-5.106265,9,576.600446
-6.36519,9,576.604448
-1.913433,4,576.606576
-3.663448,8,576.609818
-7.96285,9,576.613365
-1.929708,5,576.615715
0.208837,2,576.985975
-7.82113,9,576.989543
0.913932,1,576.990759
0.272888,2,576.992274
-7.155393,9,576.996227
-6.201341,9,576.999817
-0.365291,4,577.00196
0.880649,1,577.003433
0.713862,2,577.004921
-3.207568,9,577.008458
-0.241051,3,577.374383
-4.364041,9,577.377932
-0.182706,3,577.379823
-7.633547,9,577.383314
-7.633186,9,577.387193
-0.378345,3,577.388962
0.14984,2,577.390401
-0.130701,2,577.39186
0.94467,1,577.393025
-0.004191,2,577.394496
-3.844132,9,577.798264
-0.561511,4,577.800385
0.930237,1,577.801557
0.335611,2,577.803021
-0.963814,5,577.805401
-1.35237,6,577.808011
-3.556472,9,577.811509
-1.492167,4,577.813648
-5.935256,9,577.81712
-6.210844,9,577.82059
-1.242508,4,578.210396
0.043205,2,578.211961
-0.512408,4,578.214132
-7.092816,9,578.217719
-8.309989,9,578.221668
-1.412524,5,578.224035
-4.661315,9,578.227608
-1.965657,5,578.230108
0.834071,1,578.231269
-1.313729,4,578.233309
-1.689873,6,578.620159
-6.993878,9,578.623775
-2.998972,6,578.626396
0.919432,1,578.627556
-1.348014,5,578.629891
-0.24723,4,578.631963
0.441775,3,578.633737
0.444084,2,578.635202
-0.479773,3,578.636994
0.884246,1,578.638168
-5.293441,9,579.021221
-5.524314,9,579.024873
-5.841528,9,579.028337
-3.109338,9,579.031878
-4.372068,9,579.035375
-4.222415,9,579.038761
-6.509374,9,579.042221
-1.372804,4,579.044216
-6.283003,9,579.04765
-0.867364,3,579.049375
-1.343485,5,579.421382
-4.453061,9,579.424869
-7.81229,9,579.428377
0.100884,2,579.429912
0.909816,1,579.431067
-1.928127,7,579.433995
-3.747675,7,579.436927
-5.136143,9,579.440411
-1.136013,3,579.442125
0.012023,2,579.443568
-0.035968,3,579.859226
0.990026,1,579.860444
-0.801244,4,579.862527
-8.734391,9,579.866097
-7.589467,9,579.86983
-8.418956,9,579.873402
-5.879103,9,579.876903
-2.098154,5,579.879276
-6.830013,9,579.882784
-0.682597,3,579.884558
0.823647,1,580.254405
-3.819303,7,580.25737
-1.016704,4,580.259454
-6.464759,9,580.263273
-3.081253,6,580.265909
-1.152143,5,580.268246
0.510809,2,580.269984
0.108265,2,580.271529
-5.419582,9,580.275043
-0.78552,6,580.277672
-5.863648,9,580.655846
-8.381931,9,580.659419
-1.65497,5,580.661854
-0.541138,4,580.663916
-4.456945,8,580.667128
-1.100774,3,580.668943
-7.748688,9,580.67246
-4.124013,9,580.675975
-7.771021,9,580.679489
-6.763318,9,580.682938
-3.700269,9,581.072574
-1.168929,7,581.07547
0.443832,2,581.076961
-8.069489,9,581.080433
0.87844,1,581.081602
-0.19516,4,581.08365
-0.106142,3,581.085442
-7.202329,9,581.088911
0.965172,1,581.090082
0.866645,1,581.091252
0.597538,2,581.460212
0.249343,3,581.461999
-0.501119,3,581.463753
0.836944,1,581.464934
-3.295669,6,581.467565
-5.413648,9,581.471036
-8.023938,9,581.474564
-5.753724,9,581.478045
0.960737,1,581.47923
-7.955228,9,581.482696
0.964567,1,581.850358
0.842518,1,581.851535
-2.056913,5,581.854002
-0.255728,3,581.855806
-0.606735,4,581.857977
-1.085239,4,581.860054
0.03155,3,581.861842
-8.228741,9,581.865504
-1.548582,6,581.868242
-1.572512,5,581.871042
0.948505,1,582.234791
-0.609613,4,582.236851
-0.174832,2,582.238293
0.838749,1,582.239513
-2.790695,9,582.24299
-6.113626,9,582.246591
-0.839872,4,582.248598
0.893123,1,582.249786
-4.664084,9,582.253129
0.636653,2,582.254597
-6.597823,9,582.644654
-2.316128,5,582.647087
0.286351,2,582.648554
-4.605787,9,582.652044
-2.36821,7,582.654978
-4.934795,9,582.65849
-8.595933,9,582.662796
-6.944787,9,582.666273
-0.79683,3,582.668052
-0.78085,3,582.669831
-5.58657,9,583.040274
-4.697432,9,583.043799
-2.706412,8,583.047393
-2.636759,8,583.050616
-0.053363,3,583.052417
0.854952,1,583.05398
-3.906712,9,583.05752
-5.668958,9,583.061073
-5.560766,9,583.064718
-4.976916,8,583.067961
-6.636,9,583.438303
-3.860975,6,583.441016
-4.847701,9,583.444566
-5.813097,9,583.448126
-1.091427,3,583.449908
-0.009201,2,583.451367
0.976064,1,583.452527
0.240451,3,583.454285
-8.086854,9,583.457818
-1.288408,4,583.459846
-6.100647,9,583.82889
0.03676,2,583.830417
-4.194649,9,583.834806
-1.325003,4,583.83686
-0.981973,3,583.838625
-1.846884,5,583.840948
0.601846,2,583.842414
0.100288,2,583.843879
-2.082381,7,583.846775
-0.299217,3,583.848566
-6.893257,9,584.230036
-5.516008,9,584.233552
0.941669,1,584.23471
-2.448731,7,584.237639
-7.620753,9,584.241128
0.847616,1,584.242295
0.043485,2,584.243758
-5.084649,9,584.24726
0.267839,2,584.248733
0.937185,1,584.249893
-7.071489,9,584.628535
-5.433233,9,584.632709
-8.054662,9,584.636183
-8.952645,9,584.639749
-6.223282,9,584.643278
-1.68688,5,584.645605
0.438734,2,584.647103
-5.070495,9,584.650643
0.925806,1,584.65184
-7.027607,9,584.655308
-7.057637,9,585.042584
-0.059666,2,585.044184
0.879806,1,585.045373
-0.381365,4,585.047844
0.964071,1,585.049064
-0.890586,5,585.051443
-1.059899,5,585.054103
0.976392,1,585.05528
-6.731819,9,585.058829
-3.856412,9,585.062351
-4.59112,9,585.43989
-0.588569,4,585.441958
-7.716013,9,585.445504
-0.162529,3,585.447457
-4.982119,9,585.450931
-5.016,9,585.454669
-1.908206,5,585.457042
-0.768614,3,585.458807
-0.163468,2,585.46026
-5.217012,9,585.463737
-0.737666,3,585.828088
-6.798951,9,585.832004
0.995978,1,585.833193
-3.606147,8,585.836588
-6.518969,9,585.840124
0.010746,2,585.841643
-0.561056,3,585.843428
-0.40798,3,585.845293
-2.056629,7,585.848487
-1.025159,3,585.850326
-5.081592,9,586.231893
-4.026432,9,586.235399
-5.426395,9,586.238911
-7.406737,9,586.242426
-4.843694,9,586.245956
0.813412,1,586.247147
0.961376,1,586.248285
-1.379094,5,586.250648
-6.851223,9,586.254152
-0.851608,3,586.255899
-0.305525,3,586.622153
-2.342436,6,586.624806
-7.519832,9,586.628317
-2.787873,7,586.631251
0.994956,1,586.632444
-0.108455,2,586.633953
-0.41477,3,586.635732
-1.436872,7,586.638633
-0.10886,3,586.64038
0.815374,1,586.641524
-4.388358,9,587.024472
-1.694121,5,587.026998
-6.077088,9,587.031203
0.888103,1,587.032476
-7.365572,9,587.03644
-6.909022,9,587.039979
-1.022103,5,587.042341
0.91381,1,587.043546
-8.484398,9,587.047555
