time/total_timesteps,time/fps,time/episodes,time/time_elapsed,eval/mean_reward,eval/mean_ep_length,train/ent_coef_loss,train/ent_coef,train/critic_loss,train/n_updates,train/actor_loss,train/learning_rate
131632,309,21780,425,,,0.5769625902175903,0.016683585941791534,1.7013999223709106,101631,2.610366106033325,9.934071500373564e-05
131660,309,21784,425,,,0.2038060426712036,0.016697250306606293,1.4127683639526367,101659,2.5458078384399414,9.934057522677703e-05
131690,309,21788,425,,,-0.19817975163459778,0.016711898148059845,1.5045361518859863,101689,2.5351381301879883,9.934042546596817e-05
131700,,,,-2.8862268,6.0,0.24078309535980225,0.016710782423615456,1.2315727472305298,101699,2.6382875442504883,9.934037554574872e-05
131717,309,21792,425,,,-0.5975602269172668,0.01670447364449501,1.5210071802139282,101716,2.54948091506958,9.934029068143325e-05
131747,309,21796,425,,,-0.5287876129150391,0.01668049953877926,1.314640760421753,101746,2.4876363277435303,9.934014092105336e-05
131778,309,21800,425,,,0.9936878681182861,0.016691304743289948,1.5050407648086548,101777,2.368886947631836,9.933998616889799e-05
131800,,,,-1.8410642,4.7,0.10950461030006409,0.016718873754143715,1.7791197299957275,101799,2.5608363151550293,9.933987634493399e-05
131810,309,21804,426,,,0.3134695887565613,0.016723576933145523,1.3969380855560303,101809,2.5649871826171875,9.933982642499049e-05
131835,309,21808,426,,,0.1691334843635559,0.016720890998840332,1.4901177883148193,101834,2.462383508682251,9.933970162524147e-05
131847,309,21812,426,,,-0.15962757170200348,0.01671329326927662,1.4845757484436035,101846,2.630819797515869,9.933964172141764e-05
131876,309,21816,426,,,-0.1569763422012329,0.016719989478588104,1.5846350193023682,101875,2.4778878688812256,9.933949695399252e-05
131894,309,21820,426,,,-0.565162181854248,0.01672428660094738,1.1132957935333252,101893,2.5551486015319824,9.933940709845544e-05
131900,,,,-4.1585488999999995,7.0,0.22890178859233856,0.016727430745959282,1.3510339260101318,101899,2.470895290374756,9.93393771466278e-05
131917,309,21824,426,,,0.0013805553317070007,0.016741322353482246,1.4882278442382812,101916,2.66823148727417,9.933929228316523e-05
131939,309,21828,426,,,-0.23064258694648743,0.016751255840063095,1.5741586685180664,101938,2.5044634342193604,9.933918245996834e-05
131951,309,21832,426,,,0.00790802389383316,0.01675369217991829,1.383009910583496,101950,2.525585651397705,9.933912255645758e-05
131972,309,21836,426,,,-0.07376167178153992,0.016754673793911934,1.6613349914550781,101971,2.594979763031006,9.933901772540065e-05
131996,309,21840,426,,,0.42279958724975586,0.016765272244811058,1.444739818572998,101995,2.5735087394714355,9.933889791861392e-05
132000,,,,-3.9982425,7.0,-1.1344380378723145,0.01676596887409687,1.3215129375457764,101999,2.3965723514556885,9.933887795083018e-05
132022,309,21844,427,,,-0.5429593920707703,0.016761651262640953,1.5803642272949219,102021,2.4841222763061523,9.933876812809136e-05
132042,309,21848,427,,,-0.019284576177597046,0.016763314604759216,1.6681698560714722,102041,2.5051279067993164,9.933866828934323e-05
132063,309,21852,427,,,0.7376062870025635,0.01677539572119713,1.5680557489395142,102062,2.516484022140503,9.933856345876569e-05
132086,309,21856,427,,,-0.7647354006767273,0.016773708164691925,1.6396929025650024,102085,2.4971208572387695,9.933844864445056e-05
132100,,,,-3.0990309000000003,6.3,-0.6535282135009766,0.0167635940015316,1.2635835409164429,102099,2.57726788520813,9.93383787575411e-05
132100,309,21860,427,,,,,,,,
132115,309,21864,427,,,0.11532557010650635,0.016756752505898476,1.566420078277588,102114,2.4467852115631104,9.933830387876409e-05
132140,309,21868,427,,,0.03922582417726517,0.016771437600255013,1.4746553897857666,102139,2.5717055797576904,9.933817908092784e-05
132154,309,21872,427,,,-0.6075556874275208,0.0167738925665617,1.2583487033843994,102153,2.588775634765625,9.933810919420803e-05
132180,309,21876,427,,,0.4687766134738922,0.016766775399446487,1.616665005683899,102179,2.636569023132324,9.933797940471595e-05
132200,,,,-1.3186468999999998,4.5,0.612199068069458,0.016778260469436646,1.4628019332885742,102199,2.6139025688171387,9.933787956676052e-05
132213,309,21880,427,,,0.13226357102394104,0.016784757375717163,1.6553277969360352,102212,2.5251176357269287,9.93378146721433e-05
132245,309,21884,427,,,0.759316086769104,0.016799042001366615,1.8659212589263916,102244,2.615725517272949,9.933765493172767e-05
132264,309,21888,427,,,0.2687368392944336,0.01681145466864109,1.216989278793335,102263,2.5726397037506104,9.933756008597742e-05
132291,309,21892,428,,,-0.030389219522476196,0.016822881996631622,1.2630112171173096,102290,2.4704601764678955,9.933742530533022e-05
132300,,,,-1.734314,4.8,0.17155203223228455,0.01682250387966633,1.4118542671203613,102299,2.5320587158203125,9.933738037848846e-05
132310,309,21896,428,,,-0.13917216658592224,0.016819963231682777,1.355069637298584,102309,2.3663153648376465,9.933733045979923e-05
132336,308,21900,428,,,-0.3338911533355713,0.016827886924147606,1.291789174079895,102335,2.599043130874634,9.933720067132461e-05
132359,308,21904,428,,,0.2957649827003479,0.01683707907795906,1.6828420162200928,102358,2.5675106048583984,9.933708585858457e-05
132381,308,21908,428,,,-0.7848432064056396,0.016842996701598167,1.4288744926452637,102380,2.5909712314605713,9.933697603782696e-05
132400,,,,-1.1521618000000002,4.2,0.23313137888908386,0.016843045130372047,1.2994753122329712,102399,2.7042551040649414,9.933688119272491e-05
132402,308,21912,428,,,-0.6569302082061768,0.016842788085341454,1.3195805549621582,102401,2.419295310974121,9.933687120903522e-05
132435,308,21916,428,,,0.3923512101173401,0.01684129424393177,1.688417673110962,102434,2.475097179412842,9.933670647830028e-05
132455,308,21920,428,,,0.16320030391216278,0.016858384013175964,1.331514835357666,102454,2.5215392112731934,9.93366066416242e-05
132485,308,21924,428,,,0.13911181688308716,0.016877245157957077,1.1748707294464111,102484,2.613760232925415,9.933645688679818e-05
132500,,,,-1.7442461000000002,5.0,-0.11893951892852783,0.01687879115343094,1.557280421257019,102499,2.591963768005371,9.933638200946983e-05
132520,308,21928,429,,,-0.061513274908065796,0.016871925443410873,1.606706142425537,102519,2.469496726989746,9.933628217311983e-05
132543,308,21932,429,,,1.2894809246063232,0.016884248703718185,1.42721426486969,102542,2.6715424060821533,9.933616736144138e-05
132564,308,21936,429,,,-0.33325424790382385,0.01689879409968853,1.5126817226409912,102563,2.6765329837799072,9.933606253350303e-05
132586,308,21940,429,,,-0.0829508900642395,0.01690644398331642,1.4139976501464844,102585,2.4905149936676025,9.933595271387674e-05
132599,308,21944,429,,,-0.26575446128845215,0.016913386061787605,1.2971301078796387,102598,2.482661247253418,9.933588782051828e-05
132600,,,,-1.9623477,5.2,-0.26233088970184326,0.016913490369915962,1.471152901649475,102599,2.5845258235931396,9.933588282872324e-05
132625,308,21948,429,,,-0.43128281831741333,0.01691007986664772,1.3994574546813965,102624,2.3244900703430176,9.933575803392854e-05
132634,308,21952,429,,,0.06731518357992172,0.016908248886466026,1.4042434692382812,102633,2.457085609436035,9.933571310784083e-05
132658,308,21956,429,,,-0.27770084142684937,0.016889337450265884,1.9570508003234863,102657,2.5791797637939453,9.933559330503959e-05
132683,308,21960,429,,,0.4230542778968811,0.016888603568077087,1.381920576095581,102682,2.7396273612976074,9.933546851060862e-05
132700,,,,-1.4257688,3.9,-0.34459972381591797,0.016893155872821808,1.3593288660049438,102699,2.49697208404541,9.933538365048509e-05
132702,308,21964,429,,,0.5126112699508667,0.01689321920275688,1.6036313772201538,102701,2.6790733337402344,9.933537366694592e-05
132720,308,21968,429,,,0.10840481519699097,0.016904404386878014,1.4264869689941406,102719,2.663438320159912,9.933528381513847e-05
132740,308,21972,429,,,-0.03392802178859711,0.016919784247875214,1.3690763711929321,102739,2.7085211277008057,9.93351839798922e-05
132772,308,21976,430,,,-0.03465376794338226,0.01693820394575596,1.4660425186157227,102771,2.579014301300049,9.933502424370687e-05
132796,308,21980,430,,,-0.31010136008262634,0.01694650948047638,1.4106183052062988,102795,2.57271146774292,9.933490444173644e-05
132800,,,,-4.2643999,7.9,0.04157698154449463,0.016947906464338303,1.3506642580032349,102799,2.5744881629943848,9.933488447475541e-05
132818,308,21984,430,,,-0.19160063564777374,0.016957776620984077,1.6767997741699219,102817,2.440150737762451,9.933479462339047e-05
132845,308,21988,430,,,0.017599821090698242,0.01696874387562275,1.3881678581237793,102844,2.44976806640625,9.933465984649543e-05
132871,308,21992,430,,,0.486406147480011,0.01697326824069023,1.25929856300354,102870,2.5779824256896973,9.933453006151007e-05
132900,,,,-3.411864,7.1,0.5107337832450867,0.016999609768390656,1.730668544769287,102899,2.4600958824157715,9.933438530153415e-05
132906,308,21996,430,,,-0.4414941668510437,0.01700507290661335,1.2531238794326782,102905,2.5575742721557617,9.933435535122064e-05
132936,308,22000,430,,,-0.3077888488769531,0.017017589882016182,1.5243384838104248,102935,2.5920302867889404,9.933420559978857e-05
132950,308,22004,430,,,0.4776900112628937,0.017018677666783333,1.5455089807510376,102949,2.634890079498291,9.933413571586419e-05
132979,308,22008,430,,,-0.6529774069786072,0.017013929784297943,1.4177699089050293,102978,2.488715648651123,9.933399095646294e-05
133000,,,,-2.1275532000000004,5.3,-0.13418380916118622,0.01701047457754612,1.7614860534667969,102999,2.4237060546875,9.933388613082131e-05
133001,308,22012,430,,,0.48269349336624146,0.01701047457754612,1.6808621883392334,103000,2.4492459297180176,9.933388113912686e-05
133020,308,22016,431,,,0.2589062452316284,0.01701861247420311,1.7057321071624756,103019,2.576939105987549,9.933378629697978e-05
133041,308,22020,431,,,-0.5518172979354858,0.017021995037794113,1.3466002941131592,103040,2.496992826461792,9.933368147155412e-05
133068,308,22024,431,,,-0.344886839389801,0.01701267994940281,1.3552409410476685,103067,2.616875648498535,9.93335466961694e-05
133085,308,22028,431,,,0.665630578994751,0.017000313848257065,1.2893846035003662,103084,2.5369279384613037,9.933346183768766e-05
133100,,,,-2.2850893,6.0,-0.17157518863677979,0.017002811655402184,1.3274474143981934,103099,2.615997552871704,9.93333869626169e-05
133109,308,22032,431,,,-0.1532370150089264,0.01700340397655964,1.275896668434143,103108,2.655607223510742,9.933334203760154e-05
133135,308,22036,431,,,0.09745943546295166,0.017020560801029205,1.4765136241912842,103134,2.4809327125549316,9.933321225433796e-05
133149,308,22040,431,,,-0.3567972183227539,0.017027556896209717,1.687351942062378,103148,2.586221694946289,9.933314237111244e-05
133170,308,22044,431,,,0.6544324159622192,0.01703791134059429,1.4169822931289673,103169,2.670736074447632,9.93330375463663e-05
133197,308,22048,431,,,0.445664644241333,0.017058951780200005,1.274980068206787,103196,2.5342798233032227,9.933290277185527e-05
133200,,,,-3.2642135000000003,6.0,0.2410861849784851,0.017059389501810074,1.6796491146087646,103199,2.544349431991577,9.933288779692088e-05
133208,308,22052,431,,,0.23682275414466858,0.017061952501535416,1.1978036165237427,103207,2.6228888034820557,9.933284786377356e-05
133230,308,22056,431,,,1.138409972190857,0.017078785225749016,1.5803940296173096,103229,2.6795222759246826,9.93327380477012e-05
133250,308,22060,431,,,0.22932490706443787,0.017093410715460777,1.453035831451416,103249,2.504098892211914,9.93326382150135e-05
133272,308,22064,432,,,-0.2732762098312378,0.017097201198339462,1.4953776597976685,103271,2.645233631134033,9.933252839917293e-05
133300,,,,-2.6705601000000003,5.6,0.6515066623687744,0.017091723158955574,1.4205539226531982,103299,2.6271016597747803,9.933238863373324e-05
133301,308,22068,432,,,0.6499007940292358,0.017092490568757057,1.6168016195297241,103300,2.641537666320801,9.933238364211404e-05
133319,308,22072,432,,,0.4028725028038025,0.017105624079704285,1.7261638641357422,103318,2.6074278354644775,9.933229379301115e-05
133343,308,22076,432,,,0.21327674388885498,0.017109474167227745,1.1710727214813232,103342,2.624019145965576,9.933217399433376e-05
133371,308,22080,432,,,-0.04306313395500183,0.01711922697722912,1.4106059074401855,103370,2.5476536750793457,9.933203422939272e-05
133380,308,22084,432,,,0.6977221965789795,0.017124444246292114,1.986358642578125,103379,2.5311782360076904,9.933198930498915e-05
133396,308,22088,432,,,0.40049299597740173,0.017135830596089363,1.4714356660842896,103395,2.6397480964660645,9.933190943943298e-05
133400,,,,-1.6117085,4.4,0.20870022475719452,0.017135944217443466,1.7331833839416504,103399,2.4490180015563965,9.933188947305397e-05
133416,308,22092,432,,,0.1858561486005783,0.017145605757832527,1.7845405340194702,103415,2.534719467163086,9.933180960757807e-05
133445,308,22096,432,,,0.0798688679933548,0.01715174689888954,1.5087275505065918,103444,2.566317558288574,9.933166485156665e-05
133457,308,22100,432,,,0.051238030195236206,0.017153317108750343,1.5852792263031006,103456,2.5208001136779785,9.933160495258916e-05
133482,308,22104,432,,,0.8507545590400696,0.0171637162566185,1.6815288066864014,103481,2.5650486946105957,9.933148016316871e-05
133499,308,22108,432,,,-0.1197914183139801,0.01717446558177471,1.512065052986145,103498,2.4924349784851074,9.933139530645235e-05
133500,,,,-1.8816181,5.1,0.16567561030387878,0.017174744978547096,1.5025067329406738,103499,2.513639450073242,9.933139031488306e-05
133526,308,22112,433,,,0.09738284349441528,0.017176218330860138,1.3980588912963867,103525,2.5110020637512207,9.93312605341695e-05
133554,308,22116,433,,,-0.6809125542640686,0.017177913337945938,1.5184853076934814,103553,2.6823019981384277,9.933112077051375e-05
133588,308,22120,433,,,0.46343302726745605,0.0171695277094841,1.4905461072921753,103587,2.384918689727783,9.933095105776757e-05
133600,,,,-3.3275848000000003,6.8,0.1726343035697937,0.01717078872025013,1.276010513305664,103599,2.586134672164917,9.933089115922051e-05
133609,308,22124,433,,,0.18007764220237732,0.017171567305922508,1.3497313261032104,103608,2.568582057952881,9.933084623533392e-05
133629,308,22128,433,,,-0.3874266743659973,0.017173834145069122,1.4802696704864502,103628,2.521286964416504,9.933074640454754e-05
133658,308,22132,433,,,0.4148685932159424,0.017173515632748604,1.4984073638916016,103657,2.6940507888793945,9.933060165008555e-05
133690,308,22136,433,,,0.19533835351467133,0.017177708446979523,1.5074892044067383,103689,2.4442086219787598,9.933044192126884e-05
133700,,,,-1.9781935000000002,4.9,-0.32299190759658813,0.01717766746878624,1.8643155097961426,103699,2.3926279544830322,9.933039200606629e-05
133718,308,22140,433,,,-0.17664340138435364,0.017178118228912354,1.7122433185577393,103717,2.41129994392395,9.933030215876491e-05
133746,308,22144,433,,,0.05036580562591553,0.017169658094644547,1.428672194480896,103745,2.6596639156341553,9.933016239645764e-05
133763,308,22148,434,,,0.1439574658870697,0.01718331314623356,1.5037450790405273,103762,2.482813835144043,9.933007754086702e-05
133783,308,22152,434,,,-0.06986589729785919,0.017195967957377434,1.5057671070098877,103782,2.5060179233551025,9.932997771085323e-05
133800,,,,-3.6432888999999995,6.3,-0.2013108879327774,0.017211833968758583,1.4453132152557373,103799,2.663062810897827,9.932989285542039e-05
133808,308,22156,434,,,-0.3076941967010498,0.017216192558407784,1.7496156692504883,103807,2.5002849102020264,9.932985292347707e-05
133841,308,22160,434,,,0.40711283683776855,0.017236506566405296,1.596534013748169,103840,2.670747756958008,9.932968820438059e-05
133864,308,22164,434,,,0.19886775314807892,0.017244908958673477,1.7498843669891357,103863,2.5493218898773193,9.932957340032337e-05
133887,308,22168,434,,,-0.07647964358329773,0.017245855182409286,1.2780210971832275,103886,2.583768844604492,9.932945859639884e-05
133900,,,,-3.2598252000000003,6.8,0.6282980442047119,0.01725359447300434,1.8475794792175293,103899,2.461949348449707,9.93293937072828e-05
133905,308,22172,434,,,0.2229274958372116,0.01725746877491474,1.4524006843566895,103904,2.595395565032959,9.932936874994175e-05
133929,308,22176,434,,,0.12556296586990356,0.01727713830769062,1.429150104522705,103928,2.6766443252563477,9.932924895479207e-05
133957,308,22180,434,,,0.21743202209472656,0.017292510718107224,1.618417501449585,103956,2.5302257537841797,9.93291091939667e-05
133985,308,22184,434,,,-0.23729699850082397,0.017318008467555046,1.2600970268249512,103984,2.6821188926696777,9.932896943333799e-05
134000,,,,-1.6773417000000002,5.2,0.2952670156955719,0.017316406592726707,1.4875277280807495,103999,2.647616147994995,9.93288945616535e-05
